tweet_id,text,source,user_id,sentiment,topic,rumor_label
1358,Just saw a UFO in my backyard! 👽,Gossip Magazine,478880,Positive,COVID-19,True
1359,Feeling great today! #positivevibes,Tech Magazine,483028,Positive,Discovery,False
1360,Conspiracy theories are everywhere these days...,News,535504,Negative,COVID-19,True
1361,Feeling great today! #positivevibes,Government,464836,Neutral,Animals,False
1362,Feeling great today! #positivevibes,Social Media,147648,Negative,Animals,True
1363,Protect your data with the latest cybersecurity measures.,Online Forum,113766,Negative,Discovery,True
1364,Just saw a UFO in my backyard! 👽,Government,476424,Neutral,COVID-19,False
1365,Animals are so fascinating!,Science Journal,715505,Negative,Weather,False
1366,Animals are so fascinating!,Online Forum,879001,Negative,Celebrity,True
1367,Celebrity gossip: What's happening in Hollywood?,Health Magazine,359750,Negative,Health,False
1368,Feeling great today! #positivevibes,News,740637,Negative,Discovery,True
1369,COVID-19 update: Cases are on the rise again.,Social Media,623045,Negative,Animals,True
1370,Community event happening this weekend! Join us!,Health Magazine,729595,Neutral,Conspiracy,True
1371,Celebrity gossip: What's happening in Hollywood?,Science Journal,868264,Positive,Discovery,True
1372,New tech gadget just released! #excited,Social Media,783237,Negative,Community,True
1373,Community event happening this weekend! Join us!,Gossip Magazine,111972,Neutral,Cybersecurity,True
1374,Just saw a UFO in my backyard! 👽,Twitter,726193,Negative,UFO,False
1375,Animals are so fascinating!,Science Journal,728199,Neutral,Animals,True
1376,Community event happening this weekend! Join us!,Health Magazine,107428,Negative,Conspiracy,False
1377,Feeling great today! #positivevibes,Government,453253,Neutral,Cybersecurity,False
1378,New tech gadget just released! #excited,Online Forum,756161,Neutral,Discovery,True
1379,Feeling great today! #positivevibes,Health Magazine,639733,Neutral,Weather,False
1380,New tech gadget just released! #excited,Government,264474,Neutral,Health,False
1381,New tech gadget just released! #excited,Social Media,328803,Neutral,Tech,False
1382,Animals are so fascinating!,Tech Magazine,248385,Neutral,Discovery,False
1383,Feeling great today! #positivevibes,Government,107950,Negative,Discovery,True
1384,Feeling great today! #positivevibes,Twitter,262295,Positive,Animals,False
1385,New tech gadget just released! #excited,Health Magazine,320372,Negative,Animals,False
1386,Protect your data with the latest cybersecurity measures.,News,580287,Positive,Celebrity,True
1387,Animals are so fascinating!,News,558532,Positive,Health,False
1388,Just discovered a new species of butterfly!,Twitter,394402,Neutral,UFO,True
1389,COVID-19 update: Cases are on the rise again.,News,335449,Negative,Health,True
1390,Just saw a UFO in my backyard! 👽,News,592230,Negative,Animals,False
1391,Conspiracy theories are everywhere these days...,News,986138,Neutral,Community,False
1392,New tech gadget just released! #excited,Gossip Magazine,598040,Positive,Cybersecurity,True
1393,Protect your data with the latest cybersecurity measures.,Social Media,368443,Negative,COVID-19,True
1394,Just saw a UFO in my backyard! 👽,Social Media,668539,Negative,COVID-19,False
1395,COVID-19 update: Cases are on the rise again.,Government,115072,Neutral,Celebrity,True
1396,Just discovered a new species of butterfly!,Online Forum,727572,Negative,Weather,False
1397,Just saw a UFO in my backyard! 👽,Science Journal,259145,Neutral,Conspiracy,True
1398,Weather forecast: Expect rain showers tomorrow.,News,185833,Positive,Conspiracy,True
1399,Animals are so fascinating!,Health Magazine,950042,Negative,Weather,True
1400,Protect your data with the latest cybersecurity measures.,Twitter,128630,Positive,COVID-19,False
1401,Celebrity gossip: What's happening in Hollywood?,Social Media,631955,Negative,Discovery,False
1402,Protect your data with the latest cybersecurity measures.,Social Media,341205,Neutral,COVID-19,True
1403,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,935145,Positive,Celebrity,False
1404,Celebrity gossip: What's happening in Hollywood?,News,177633,Neutral,Weather,True
1405,Feeling great today! #positivevibes,Twitter,376844,Negative,Weather,False
1406,Feeling great today! #positivevibes,Social Media,749792,Positive,COVID-19,False
1407,Just discovered a new species of butterfly!,Social Media,746433,Neutral,Discovery,True
1408,Weather forecast: Expect rain showers tomorrow.,Twitter,141745,Positive,Discovery,True
1409,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,265847,Neutral,UFO,True
1410,Just discovered a new species of butterfly!,Health Magazine,159646,Neutral,Animals,True
1411,Just saw a UFO in my backyard! 👽,Social Media,425737,Positive,UFO,False
1412,Animals are so fascinating!,Government,368572,Negative,Cybersecurity,False
1413,Feeling great today! #positivevibes,News,357627,Neutral,UFO,True
1414,Protect your data with the latest cybersecurity measures.,News,846243,Neutral,Cybersecurity,False
1415,Conspiracy theories are everywhere these days...,Gossip Magazine,513157,Negative,Conspiracy,True
1416,Celebrity gossip: What's happening in Hollywood?,Online Forum,188854,Neutral,Weather,True
1417,COVID-19 update: Cases are on the rise again.,News,334150,Negative,Tech,False
1418,Community event happening this weekend! Join us!,Government,615708,Positive,Celebrity,False
1419,Animals are so fascinating!,Tech Magazine,965363,Positive,Weather,False
1420,Community event happening this weekend! Join us!,Online Forum,783510,Neutral,Community,False
1421,Feeling great today! #positivevibes,Tech Magazine,925607,Neutral,Health,False
1422,Community event happening this weekend! Join us!,Social Media,516015,Neutral,Health,False
1423,Weather forecast: Expect rain showers tomorrow.,News,484269,Neutral,Community,False
1424,Feeling great today! #positivevibes,Tech Magazine,593986,Positive,Tech,True
1425,Community event happening this weekend! Join us!,Gossip Magazine,187696,Negative,Conspiracy,False
1426,New tech gadget just released! #excited,Science Journal,401607,Positive,Tech,False
1427,New tech gadget just released! #excited,News,853339,Neutral,Celebrity,False
1428,Community event happening this weekend! Join us!,Online Forum,609704,Neutral,Animals,False
1429,Celebrity gossip: What's happening in Hollywood?,News,560599,Positive,Celebrity,False
1430,Just saw a UFO in my backyard! 👽,Government,918099,Positive,Conspiracy,True
1431,Celebrity gossip: What's happening in Hollywood?,Twitter,896370,Positive,Celebrity,True
1432,Celebrity gossip: What's happening in Hollywood?,Science Journal,696592,Positive,UFO,False
1433,Just discovered a new species of butterfly!,Health Magazine,878633,Positive,Discovery,False
1434,Just saw a UFO in my backyard! 👽,Science Journal,291732,Positive,Health,False
1435,Celebrity gossip: What's happening in Hollywood?,Health Magazine,488836,Negative,Health,True
1436,Feeling great today! #positivevibes,Gossip Magazine,412014,Negative,Discovery,False
1437,Just saw a UFO in my backyard! 👽,Health Magazine,943328,Neutral,Tech,True
1438,Animals are so fascinating!,News,322724,Negative,Community,False
1439,Just saw a UFO in my backyard! 👽,Online Forum,567373,Neutral,Weather,True
1440,Just discovered a new species of butterfly!,News,254932,Neutral,UFO,False
1441,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,269471,Neutral,Celebrity,True
1442,Conspiracy theories are everywhere these days...,Health Magazine,316753,Positive,COVID-19,True
1443,Protect your data with the latest cybersecurity measures.,Government,749473,Neutral,Community,False
1444,Protect your data with the latest cybersecurity measures.,Health Magazine,382841,Positive,Cybersecurity,False
1445,Just saw a UFO in my backyard! 👽,Social Media,135688,Neutral,Cybersecurity,True
1446,Feeling great today! #positivevibes,Health Magazine,754780,Neutral,Cybersecurity,False
1447,New tech gadget just released! #excited,Science Journal,151249,Negative,Cybersecurity,False
1448,COVID-19 update: Cases are on the rise again.,Online Forum,581919,Negative,Tech,True
1449,Protect your data with the latest cybersecurity measures.,Twitter,581088,Negative,Discovery,False
1450,Community event happening this weekend! Join us!,Online Forum,457789,Neutral,UFO,True
1451,Weather forecast: Expect rain showers tomorrow.,Government,857365,Neutral,Health,False
1452,New tech gadget just released! #excited,Health Magazine,496300,Negative,Discovery,True
1453,Community event happening this weekend! Join us!,Social Media,423034,Neutral,Discovery,True
1454,Celebrity gossip: What's happening in Hollywood?,Science Journal,186868,Positive,Celebrity,True
1455,Protect your data with the latest cybersecurity measures.,Health Magazine,812398,Negative,Weather,True
1456,COVID-19 update: Cases are on the rise again.,Tech Magazine,549812,Positive,Health,False
1457,Animals are so fascinating!,Twitter,468973,Positive,Tech,False
1458,Feeling great today! #positivevibes,Gossip Magazine,751235,Neutral,Community,True
1459,Just discovered a new species of butterfly!,Government,642440,Positive,Cybersecurity,True
1460,New tech gadget just released! #excited,Health Magazine,604413,Positive,Community,True
1461,Feeling great today! #positivevibes,Science Journal,375856,Neutral,Cybersecurity,False
1462,Just discovered a new species of butterfly!,Science Journal,399406,Neutral,Weather,True
1463,Animals are so fascinating!,News,495359,Positive,Celebrity,False
1464,Protect your data with the latest cybersecurity measures.,Online Forum,547520,Negative,Weather,True
1465,Just discovered a new species of butterfly!,Social Media,514455,Negative,Community,False
1466,Weather forecast: Expect rain showers tomorrow.,Online Forum,467357,Negative,Health,True
1467,Conspiracy theories are everywhere these days...,Tech Magazine,120714,Positive,Weather,True
1468,Feeling great today! #positivevibes,Social Media,273179,Neutral,Conspiracy,True
1469,Conspiracy theories are everywhere these days...,Online Forum,241160,Positive,UFO,True
1470,Just saw a UFO in my backyard! 👽,Online Forum,430531,Neutral,Conspiracy,False
1471,Animals are so fascinating!,Twitter,224506,Neutral,Cybersecurity,False
1472,Feeling great today! #positivevibes,Social Media,699107,Negative,Conspiracy,True
1473,Protect your data with the latest cybersecurity measures.,Twitter,168127,Neutral,Community,False
1474,Just discovered a new species of butterfly!,Social Media,927050,Neutral,Discovery,False
1475,Just discovered a new species of butterfly!,Science Journal,941052,Neutral,Celebrity,True
1476,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,175265,Negative,Weather,True
1477,New tech gadget just released! #excited,Health Magazine,209399,Positive,Weather,False
1478,Animals are so fascinating!,News,171598,Positive,UFO,False
1479,Animals are so fascinating!,Gossip Magazine,611428,Negative,Celebrity,False
1480,Weather forecast: Expect rain showers tomorrow.,Science Journal,360706,Negative,COVID-19,True
1481,Community event happening this weekend! Join us!,Social Media,803172,Positive,UFO,False
1482,Conspiracy theories are everywhere these days...,Tech Magazine,180867,Negative,Animals,False
1483,Protect your data with the latest cybersecurity measures.,Health Magazine,367968,Neutral,UFO,False
1484,Weather forecast: Expect rain showers tomorrow.,Health Magazine,426072,Negative,Community,True
1485,Weather forecast: Expect rain showers tomorrow.,Science Journal,221973,Negative,Community,False
1486,Weather forecast: Expect rain showers tomorrow.,Online Forum,947363,Positive,Conspiracy,False
1487,Conspiracy theories are everywhere these days...,Twitter,244074,Neutral,Discovery,False
1488,Just discovered a new species of butterfly!,Science Journal,852080,Negative,Tech,True
1489,Just saw a UFO in my backyard! 👽,Science Journal,995700,Positive,Discovery,False
1490,Community event happening this weekend! Join us!,Twitter,554923,Negative,Community,True
1491,Weather forecast: Expect rain showers tomorrow.,Health Magazine,958199,Negative,Conspiracy,False
1492,Feeling great today! #positivevibes,Social Media,919913,Neutral,Community,False
1493,Just saw a UFO in my backyard! 👽,Tech Magazine,881481,Negative,UFO,True
